timestamp,city,temperature
2015-01-16T22:30:00.000Z,San Francisco,21.9520583141551
2015-01-16T23:00:00.000Z,San Francisco,21.6795052041079
2015-01-16T23:30:00.000Z,San Francisco,21.3176557115518
2015-01-17T00:00:00.000Z,San Francisco,21.3328629584017
2015-01-17T00:30:00.000Z,San Francisco,21.1891394641113
2015-01-17T01:00:00.000Z,San Francisco,20.7963386178662
2015-01-17T01:30:00.000Z,San Francisco,20.3648810748928
2015-01-17T02:00:00.000Z,San Francisco,20.0317896933621
2015-01-17T02:30:00.000Z,San Francisco,19.7316847289481
2015-01-17T03:00:00.000Z,San Francisco,19.5764663247667
2015-01-17T03:30:00.000Z,San Francisco,19.4988796521762
2015-01-17T04:00:00.000Z,San Francisco,19.2687680933968
2015-01-17T04:30:00.000Z,San Francisco,19.1664964996553
2015-01-17T05:00:00.000Z,San Francisco,19.095987675682
2015-01-17T05:30:00.000Z,San Francisco,18.7470176093316
2015-01-17T06:00:00.000Z,San Francisco,18.5133363554228
2015-01-17T06:30:00.000Z,San Francisco,18.4492711154483
